ID,TEXT,LABEL
750,"Kori has drunk of champagne in place of tea!"" were some of the exclamations. And then occurred the thing that, in Thorn's perilous position, was like the self-signing of his own death warrant. He sneezed. That agony of helplessness, as a man's nose wrinkles and twitches and—in spite of the most desperate attempts at repression—the betraying sound forces its way out! How many men have lost their lives because of that insistent soft nasal explosion which can be smothered, but not entirely hushed! Thorn had felt the sneeze coming on for seconds. He had fought it frantically, with life itself at stake. [SNIPPET] Toolls concentrated for a minute, absorbing the feelings and thought pulsations emanating from the creature. "" The conscious plane of its mind has blanked out,"" he said. "" I presume the pain you caused by touching its wounded member resulted in a breakdown of its nervous system. The only thought waves I receive now are disjointed impressions and pictures following no rational series. However, I'm certain that it will be only temporary."" ""Don't you think that in justice to the creature we should repair its wound before we free it?"" Macker asked. ""I had intended to have it done,"" Remm replied. "" You shouldn't have any trouble fixing it, should you, Toolls?""",0
178,"He stopped.  ""I thought you said that other was the road to Butterfield,"" said he, running his fingers through his shaggy whiskers in a puzzled way.  ""So it is.""  ""But I don't want to go to Butterfield, miss.""  ""You don't?""  ""Of course not. I wanted you to show me the road, so I shouldn't go there by mistake.""  ""Oh! Where DO you want to go, then?"" [SNIPPET] Consequently Georgie sat down on the nearest chair, and waited. At the end Peppino sighed, and he sighed too. ""Who is that?"" said Lucia sharply. "" Why is it you, Georgie? What a stranger. Aren't you? Any news?"" This was all delivered in the coldest of tones, and Lucia snatched a morsel of wax off Eb.",0
247,"""Hack saw lent. Wheel buzzy preparation. In trol room few deriding hulp needed."" Then O'Reilly floated out the door. Wayne was astounded. He'd taken it for granted that the Cirissin would insist on supervising him, and he'd been evolving elaborate plans for escaping his attention. But Wayne thought he had the explanation for the Cirissins' idiotic behavior. This ship and everything about it indicated an extremely high intelligence and an advanced culture. [SNIPPET] You become a spaceman and wear a pretty uniform. You wade through the sands of Mars and the dust of Venus. If you're lucky, you're good for five, maybe ten years. Then one thing or another gets you. They don't insure rocketmen, you know."" My stomach was full of churning, biting ice. """,0
251,"The child's big black eyes, and long snaky locks falling about a pale face, gave her an elfish look quite in keeping with the character of the house. She at once ushered the callers into the front parlour, where a lady and gentleman were sitting, who proved to be Mrs. Legrand and her manager and man of business, Dr. Hull. The latter was a tall person, of highly respectable and even imposing appearance, to which a high forehead, a pair of gold-bowed spectacles, and a long white beard considerably added. He looked like a scholar, and his speech was that of a man of education. Mrs. Legrand was a large woman, with black hair sprinkled with grey and worn short like a man's. She had a swarthy complexion, and her eyes were surrounded by noticeably large dark rings, giving an appearance of wretched ill-health. Her manner was extremely languid, as of a person suffering from nervous exhaustion. She kept her eyes half shut, and spoke as if with an effort. [SNIPPET] It appeared that he must have waited for a few days to see whether I returned, that he then considered it safe to assume that I should never do so, and had accordingly made up a story about my having fallen into a whirlpool of seething waters while coming down the gorge homeward. Search was made for my body, but the rascal had chosen to drown me in a place where there would be no chance of its ever being recovered.  My sisters were both married, but neither of their husbands was rich. No one seemed overjoyed on my return; and I soon discovered that when a man’s relations have once mourned for him as dead, they seldom like the prospect of having to mourn for him a second time.  Accordingly I returned to London with my wife, and through the assistance of an old friend supported myself by writing good little stories for the magazines, and for a tract society. I was well paid; and I trust that I may not be considered presumptuous in saying that some of the most popular of the brochures which are distributed in the streets, and which are to be found in the waiting-rooms of the railway stations, have proceeded from my pen. During the time that I could spare, I arranged my notes and diary till they assumed their present shape. There remains nothing for me to add, save to unfold the scheme which I propose for the conversion of Erewhon.",0
867,"The fumes of the liquid were pungent. It brought tears to his eyes. He looked at the cylinder, then at the Steel-Blues crowding around the plastic igloo. He waved the glass at the audience. ""To Earth, ever triumphant,"" he toasted. Then he drained the glass at a gulp. Its taste was bitter, and he felt hot prickles jab at his scalp. [SNIPPET] “You are upset,” said Ebor at that. “But if we were to interfere with those creatures up there,” continued Darquelnoy, “interfere with them in any way at all, it would be absolutely disastrous.” The orderly returned at that point, with two steaming cups of restno. Darquelnoy and Ebor accepted the cups and the orderly left, making a sloppy tentacle-cross salute, which the two ignored.",0
982,"When we both feel like it. There's no use rushing things. I don't want to use up all the men too soon."" ""Use them up?"" ""He'll be my twenty-fifth husband."" [SNIPPET] There was no animosity in his tone. "" What I would like to know is what they are doing there beside the ship?"" Thulon and his three companions were visible beside the vessel. They were busily engaged in setting up a device of some kind.",0
774,"Woodley never made a point of getting popular among the Partners. None of the Partners liked him very much. Some of them even resented him. He was suspected of thinking ugly thoughts of the Partners on occasion, but since none of the Partners ever thought a complaint in articulate form, the other pinlighters and the Chiefs of the Instrumentality left him alone. Underhill was still full of the wonder of their job. Happily he babbled on, ""What does happen to us when we planoform? Do you think it's sort of like dying? [SNIPPET] Then something moving caught my eyes, and I swear I saw a child—a living child coming from the burning city—running madly, breathlessly from a wave of glowing lava that threatened to engulf him at any moment. In spite of all the ridicule that has been showered upon me, I still declare that the child did not come from the wreckage and that he wore a tunic similar to the one of the statue and not the torn bit of a nightgown or sheet. He was some distance from me, but I could plainly see his expression of wild distraction as he began to climb those gleaming stairs. Strangely lustrous in the weird light, was that worn stairway of gold—gold, the ancient metal of the Sun. With the slowness of one about to faint he dragged himself up, while his breath seemed to be torn from his throat in agonizing gasps. Behind him, the glowing liquid splashed against the steps and the yellow metal of the Sun began to drip into its fiery cauldron.",0
915,"If he turned to avoid it, the jammer would blank-out his radar again. He thought back to his first look at the cloud of fragments. There had been nothing between his shield and the jammer. The only remaining possibility, then, was that the warhead was being hidden from him by the jammer itself. He would have to look on the other side of the jammer, using the ship itself as a shield. [SNIPPET] If he hadn't he was blind—and that wasn't a Rebel characteristic. We could hyper, of course, but we were blind up there in Cth. His best was to keep needling us, and take the chance that we'd run out of torps. ""What's our munition?"" Chase asked almost as an echo to my thought. I switched over to Pollard. ""Thirty mark sevens,"" Pollard said, ""and a little small arms.""",0
311,"Someone being transported knew his spaceships. Shortly thereafter, a gibbering lunatic got on the screen and threatened the escorting rocket. He announced the cruiser would head for Mars, where the passengers would demand their freedom. They are past reasoning with."" ""Can't say I really blame them,"" Phillips remarked. [SNIPPET] Of course we do. All intelligent life-forms do. It's one of the penalties of sentience!"" For a moment, Paul forgot himself. "" Watch it, Ivo. You're beginning to ham up your lines."" ""We can institute birth control,"" Ivo went on, his manner subdued. "" We can build taller buildings. Oh, there are many ways we can cope with the population increase.",0
844,"Bring the data—"" Kendall shut off the machine, and went to the calculation room. Swiftly he selected already prepared graphs, graphs of the math he had worked on. Devin came soon, and others. They assembled the data and with tables and arithmetical machines turned it into graphs. [SNIPPET] He could see the lights of the city through the foliage. They began at the very edge of the trees, where a wide open area could be discerned. Wheeled vehicles moved past with breathtaking speed. If there was pursuit, it was inefficient, for the Triomed moved through the woods undisturbed until he stood at the edge of the avenue, sheltered by the shadow of a large tree.",0
1147,"And if we lose the ship, at least we'll be alive, with a hope of rescue."" Hendricks glanced up at him and shook his head, smiling crookedly. ""You forget,"" he remarked, ""that there's no air to breathe on N-127. An atmosphere of nitrogen. And no water that's drinkable—if the reports are accurate. A breathing mask will not last long, even the new types."" ""That's so,"" said Kincaide. "" The tanks hold about a ten-hours' supply; less, if the wearer is working hard, or fighting."" Ten hours! [SNIPPET] The drapes of the doorway framed a heavy, pasty face with liquid black eyes. The slug gun was aiming again, this time at Penrun. He hurled himself sideways out of his chair as it roared a second time. The heavy slug buried itself in the corpse of the old Martian on the table. The face in the doorway vanished. The next instant Penrun was through the door and racing down the long promenade deck under the glow of the electric lights, for the quartering sun was shining on the opposite side of the ship.",0
678,"Then Johnny bound the arm tightly and made a sling for it from a piece of Rick's shirt. Rick gave Johnny his wrist watch to wear, since his wrist was hidden by the sling. After that they waited. It seemed the helicopter would never go away. Once it hovered almost directly above them, but then went on. While they waited Johnny looked over the map. The outlaw hideout was not as far from the colony as he had feared. They had to start soon and make good time, but they just might be able to make it to the meeting place the outlaws had set before Johnny's father got there. [SNIPPET] Go away! Bother us not!"" The big creature stopped still. Muscles rolled and bunched under the heavy blue-grey scales.",1
1582,"I had soon explored these melancholy ways; here and there I got a glimpse of faded turf, looking like a worn-out bit of carpet, or some appearance of a kitchen garden, the sparse vegetables of which (potatoes, cabbages, and lettuces), would have figured appropriately upon a Lilliputian table. A few sickly wallflowers were trying to enjoy the air and sunshine. About the middle of the tin-commercial street I found the public cemetery, inclosed with a mud wall, and where there seemed plenty of room. Then a few steps brought me to the Governor's house, a but compared with the town hall of Hamburg, a palace in comparison with the cabins of the Icelandic population. Between the little lake and the town the church is built in the Protestant style, of calcined stones extracted out of the volcanoes by their own labour and at their own expense; in high westerly winds it was manifest that the red tiles of the roof would be scattered in the air, to the great danger of the faithful worshippers. [SNIPPET] As soon as the ignoramuses came to understand as much as the director of the observatory himself knew, they began to worry themselves regarding her revolution round the earth, whereupon twenty scientific reviews immediately came to the rescue. They pointed out to them that the firmament, with its infinitude of stars, may be considered as one vast dial-plate, upon which the moon travels, indicating the true time to all the inhabitants of the earth; that it is during this movement that the Queen of Night exhibits her different phases; that the moon is full when she is in opposition with the sun, that is when the three bodies are on the same straight line, the earth occupying the center; that she is new when she is in conjunction with the sun, that is, when she is between it and the earth; and, lastly that she is in her first or last quarter, when she makes with the sun and the earth an angle of which she herself occupies the apex.  Regarding the altitude which the moon attains above the horizon, the letter of the Cambridge Observatory had said all that was to be said in this respect. Every one knew that this altitude varies according to the latitude of the observer. But the only zones of the globe in which the moon passes the zenith, that is, the point directly over the head of the spectator, are of necessity comprised between the twenty-eighth parallels and the equator. Hence the importance of the advice to try the experiment upon some point of that part of the globe, in order that the projectile might be discharged perpendicularly, and so the soonest escape the action of gravitation. This was an essential condition to the success of the enterprise, and continued actively to engage the public attention.",1
469,"Pierre's left obediently swings into the lug's jaw with a crack like a rifle. He don't even watch the big guy sag down on the floor. He begins hugging his father and the other fellow and grinning and jabbering away like blue blazes. The big guy is still breathing, but out cold, so I go to look for a tele-viz. I figure the authorities better hear my story before the big guy wakes up. After I make my spiel, the port chief says to come in and bring Pierre and his father and Frith and Jennel and Noor, too, if we can find him, and make an official recorded report. [SNIPPET] He begins hugging his father and the other fellow and grinning and jabbering away like blue blazes. The big guy is still breathing, but out cold, so I go to look for a tele-viz. I figure the authorities better hear my story before the big guy wakes up. After I make my spiel, the port chief says to come in and bring Pierre and his father and Frith and Jennel and Noor, too, if we can find him, and make an official recorded report. He is sending a doctor out by 'copter. We beat it for the port, leaving the fat boss sleeping on the floor. We all stay in protective custody at the hotel, swimming in flaff and lounging around the thiska bar for a couple of weeks, until the commission headed by that scientist from the Smithsonian Institute comes out and takes the boss back to Earth. He has to see a judge about why he should not go into stir for a while for psychological coercion or something like that. Before they leave, the commission hands me an official charge at a hundred thou a year to stay as Protector of Morale to the Anestha.",1
467,"The hell with them."" He laughed like a real youngster and I figured he couldn't even be twenty-five. He didn't have any trouble with the broken curbstones in spite of his scotch and waters. I asked him about it. ""Sense of balance,"" he said. "" You have to be tops for balance to be a spacer—you spend so much time outside in a suit. People don't know how much. [SNIPPET] So much killing. It hurt to know about. But your people didn't seem to mind."" ""We were afraid."" ""And in your fiction,"" the doelike one lisped, ""I saw plays from your amusement machines which said that the discovery of beings in space would save you from war, not because you would let us bring friendship and teach peace, but because the human race would unite in hatred of the outsiders.",0
432,"""How long has he been here?"" Benwick asked, eyeing the scars that showed through the dark hair on the patient's head. ""Nearly six years,"" Miss Peters said. ""Hmmh! But they outlawed lobotomies back in the sixties."" ""Open your mouth, Paul."" Then, to Benwick: ""This was an accident. Bullet in the head. [SNIPPET] He absolutely must dope out the answer somehow, and no one else can do it as quickly.” “With the previous information,” the senator said, “we would have been able to continue.” “Yeah?” Taggert said, sitting up. “ Has anyone been able to dope out Fermat’s Last Theorem without Fermat? No. So why ruin Ch’ien?” “It would ruin him,” Candron broke in, before the senator could speak. “",1
271,"Ever since I've known you, you've always been griping about him, specially since he got into uniform. Lay off, will you, and give us honest hard-drinking guys a chance to get a breath. Period."" I took my drink and sipped it attentively. Whatever had happened to me since the thorium bomb burst off Adak, this was Scotch and it was cold, so I doubted that this place was Hell. Probably it was all a dream in the last split-second of disintegration. ""Thanks, Ranty, that feels better. Now I've got to be going."" ""Winnie,"" drawled one of the brokers, ""tell us who she is this time. [SNIPPET] I see it all. The hero calls in Gridley Quayle, and that patronizing ass, by the aid of a series of wicked coincidences, solves the mystery; and there am I, with another month's work done."" She looked at him with interest. ""Are you the author of Gridley Quayle?"" ""Don't tell me you read him!"" ""I do not read him! But he is published by the same firm that publishes Home Gossip, and I can't help seeing his cover sometimes while I am waiting in the waiting room to see the editress."" Ashe felt like one who meets a boyhood's chum on a desert island. Here was a real bond between them.",0
275,"Staghorn tugged out his watch again. Two minutes. They had to be in focus! A second late and they'd be locked forever. He watched the second hand creep around the dial. ""We have to chance it,"" he said. "" When I start running, run with me!"" [SNIPPET] What man in his right mind would volunteer for such a thing? ' Drop an agent,' indeed! Ten minutes after landing, he'd be up against a wall and shot. Wouldn't that be lovely for Freedom and Democracy? We'd have the R—the Certain Powers gloating over the air waves for weeks about nipping a Capitalist Assassination Plot in the bud, not to mention the Mothers of America beating down the White House door because one of Our Boys was sacrificed. You know how our country reacts: If an entire division is wiped out, we bite the bullet and erect statues and make speeches and then forget it. But let a single man get in dutch and the whole populace goes crazy until something is 'done' about it. No, it won't work."" ""May I finish?""",0
237,"""Take her home, if it's any of your damned business,"" snapped Crag. "" I wasn't planning on staying, if that's what you mean."" ""I know ... I know, we have you on a chart,"" Gotch said amiably. "" We know every move you've made since you wet your first diapers. Like that curvy little brunette secretary out in San Diego, or that blonde night club warbler you were rushing in Las Vegas."" Crag flushed. [SNIPPET] He climbed to his feet and stood with his head hunched between his shoulders, watching her. Then he lurched forward, caught the girl up in his arms and swung her around in a staggering circle. It had happened too suddenly for any of the Earthmen to stop him, and now they were unable to decide just what they should do. Most of them turned to Bruckner. To Sweets, it seemed that Bruckner had gone pale, but it was difficult to be certain in the uneven light cast by the fire.",0
1182,"The Indians stared skyward, now in great alarm. They looked about for a place to run and hide, but there was none. They held their hands over their ears and glanced fearfully at the TV which now spluttered, its picture and sound thrown off by the plane. Awesomely, they waited until the plane went over. ""We fly now in machines with wings,"" George explained. ""To make such a noise in the air,"" Moon Water said, ""is wicked, destroying all peace."" ""I'll agree with you there,"" said George. [SNIPPET] I can't tell you all of what he said. I'll tell most of it—but not the part that matters. I'll never tell that part to anybody. Larry said, ""I should have known you'd remember."" He smiled at me ruefully, affectionately. "" Those bull sessions in the cafeterias, eh? Talking all night about everything. But you remembered.""",0
377,"That had been before the First Solar War, when Teyr (the race of Aum had originated there) ruled. That awful struggle had bludgeoned the home planet back to savagery, and left Coar and Sennech little better off. With recovery, Coar had taken over and prospered immensely. Teyr stayed wild except for small colonies planted there by the other two planets, and Sennech lagged for a while. Within Tulan's lifetime his world had found itself ready to rise against the lax but profit-taking rule of Coar, and that rebellion had grown into the present situation. Sennech's wounds were plainly visible in the viewscreen; great man-made craters spewing incandescent destruction blindly over farm, city, or virgin ice. [SNIPPET] I've got to have something that looks and feels like a genuine Thor gun to turn in at the gate."" ""Here it is, sir."" The third native handed a gleaming replica of the Thor gun to the brown man. He slipped it into the holster. It fitted snugly. ""How do I look, Billy?"" Billy Kasker surveyed the brown native.",0
1509,"That gigantic flare was the most brilliant sight in the whole night sky, an awful and abysmally prophetic flame that made city streets black with staring people, a radiance whose grandeur and terrific implication of cosmic power brought beauty and the fear of doom into the heavens! Those paths could not be explained by all the physicists and all the astronomers in the Five World Federation. They possessed the properties of light, but they were rigid bands like a tube or a solid pillar from which only the faintest of rays escaped; and they completely shut off the heavens behind them. They had, moreover, singular properties which could not be described, as if a new force were embodied in them. Hour after hour humanity watched the spectacular progress of the dark star, watched those mysterious and threatening paths of light that flowed from the invader. [SNIPPET] All his problems were forgotten as Phobar watched the eighth star increase hourly. Closer than any other, closer even than Alpha Centauri, the new sun appeared, scarcely three light-years away across the void surrounding the solar system. And all the while he watched, he witnessed a thing no man had ever before seen—the birth of a world! By one o'clock, the new star was of fifth magnitude; by two it was of the first. As the faint flush of dawn began to come toward the close of that frosty, moonless November night, the new star was a great white-hot object more brilliant than any other star in the heavens. Phobar knew that when its light finally reached Earth so that ordinary eyes could see, it would be the most beautiful object in the night sky. What was the reason for these unparalleled births of worlds and the terrifying mathematical precision that characterized them?",1
1588,"He's on a strict allowance. One military secret a month—usually a little one and every now and then a phoney—so as to keep his job. He sees that our people in Berlin get the same allowance. All very cozy and no harm done."" I nodded agreement. "" [SNIPPET] The General said, ""MacReedy, why are you showing me this? I could be an imposter, a spy."" ""With that official limousine?"" the model-maker countered. """,0
726,"Salome!' 'I hear!' she cried. ' Speak! How goes the battle?' 'Doom is upon us!' screamed the skull-like apparition. ' Khauran is lost! Aie, my horse is down and I can not win clear! [SNIPPET] The outlying provinces would fight for you—but the same sorcery that smote your army at Valkia would smite you again. The Nemedians hold the broadest, richest and most thickly populated sections of Aquilonia, and they cannot be defeated by the forces which might still be at your command. You would be sacrificing your loyal subjects uselessly. In sorrow I say it, but it is true: King Conan, you are a king without a kingdom.'",1
536,"Kindling the incense in the hajen, he began the chant. Of course it was his holiday, but Zen couldn't resist the appeal of the incense. Besides he was there anyway, so it was really no trouble, no trouble, he thought, greedily sniffing the delicious aroma, at all. He materialized a head with seven nostrils so that he was able to inhale the incense in one delectable gulp. Then, ""No prayers answered on Thursday,"" he said, and disappeared. That would show them! ""Drat Zen and his days off!"" [SNIPPET] Four of you lay hold and see if you can lift it.' She stepped back to make room for them, glancing up at the tower which loomed drunkenly above them. Three of the strongest blacks had gripped the handholes cut into the stone—curiously unsuited to human hands—when Bêlit sprang back with a sharp cry. They froze in their places, and Conan, bending to aid them, wheeled with a startled curse. 'A snake in the grass,' she said, backing away. '",0
1353,"They walked through into a large chamber with massive seats in triple rows along two walls, and a single row of yet more massive seats raised along the farther wall. A bored-looking man got up from a low desk as the Milbuns sat down in three of the massive seats. The man asked in a dreary voice, ""Have you, to the best of your knowledge, committed any wrong or illegal act or acts since your last vacation?"" He picked up a whiskbroom and pan and waited for their answers. ""No,"" said the three Milbuns in earnest quavering voices. The man looked at each of them, shrugged and said boredly, ""Pass through to your vacations, live law-abiding citizens."" He beckoned impatiently to Dan, turned to scowl at him, saw Dan's cape, stiffened, looked hastily out to the statue framed by the doorway, relaxed slightly and inquired respectfully, ""Is it time for you to go on vacation, Devisement?"" [SNIPPET] Now, let me have it."" I shook my head. That was the one order they had given me—never to give the Key to any one person who came alone. Gremm became quite angry. ""You idiot,"" he shouted. "" Why do you think I had you put out here? It was so I could get in there and help myself to the Treasure.""",0
438,"With no result, of course. Nor did anyone dare get too close. Harold caught up with Mr. Untz about the time a man he recognized as a reporter did. The reporter was stout, freckled and bespectacled. “Untz!” barked the reporter, with all the power of the press in his voice, “do you realize this is a national danger? If those monsters can’t be stopped by bullets, what will stop them? Where will it all end? [SNIPPET] Some—like Ven and me—have known their place from birth. Others, like Edith and Alice, learn easily with a minimum amount of pain. Some like Grace learn hard; and some—like Donald—do not learn at all. Donald was the eternal rebel, complying because he must, yet seething with resentment because he did. He was the personification of drive without innate control, ambition without humility, intelligence without wisdom. As he had been, he was not quite enough. At best he would have been a minor author and a petty domestic tyrant. He would never have been a threat simply because he didn't have the ability or training.",0
1508,"He offered me a job here at the Academy teaching astrogation. What a life that would be! Imagine standing in a classroom for forty years when I've got the chance to—"" I hesitated, and you supplied the right words: ""When you've got the chance to be the first to reach a new planet. That's what most of you want, isn't it? That's what Mickey used to want."" I looked at you as if you were Everson himself, because you seemed to understand the hunger that could lie in a man's heart. Then your last words came back and jabbed me: ""That's what Mickey used to want."" [SNIPPET] And if you don't hurry they will,"" Towney said urgently. "" The time machine is set for twenty years in the future. Please hurry, sir!"" The door was beginning to give. Clark looked around unhappily and then walked to the time machine. """,0
1544,"Fayliss arose, bowed slightly, then nodded to Mark Loring, who brought forth his oboe. "" These songs were not conceived or composed in the form I am presenting them,"" he said. "" But I believe that the arrangement I use is an effective one. ""I call this, 'Song of the Last Men'."" He nodded again to Loring, and the performance began. His voice was affecting, and his artistry unmistakable. And there were overtones in his voice that gave an added eeriness to the weird music itself. The songs told of the feelings, the memories, and despair of a nearly-extinct people—one which had achieved a great culture and a world-wide civilization. The singer knows that the civilization has been destroyed; that the people created by this culture and civilization are gone, the few survivors being pitiful fellaheen, unable to rebuild or bring forth a culture of their own. [SNIPPET] He parked the plane and let himself in by the roof door and down the extension staircase. He found Phoebe in the kitchen bent over a pot, and at sound of him she turned. A near-smile flickered in her blue eyes. ""Phoebe ..."" ""Henry ..."" They laughed together.",0
586,"Seeing a little rustic arbor, and being overcome with the excess of emotion and beauty, I turned my steps thither to rest and think. Situated in a shaded corner of the building, the interior of the arbor was almost in darkness, and I felt that here I would be alone and unobserved. Every instant I grew more sad at heart over the time which I now felt had been wasted, and as the melody died away, my head sank on my arms, as I rested them upon the table before me. My Earth-tuned soul seemed still to linger under the spell of the enchanted music. I had remained thus but a few moments when I became conscious of a hand softly laid upon my shoulder, and a voice, as sweet and gentle as the melody that had just died away, murmured, ""Almos, poor Almos!"" The touch had a healing in it and was as gentle as the fall of snow. Raising my head I started up, giving utterance to the name that instinctively came to my lips—""Zarlah!"" [SNIPPET] “So, my dear Mrs. Hartmann, I was, but the Northertons, you see, have returned, and I had hoped to have done some touring with the old gentleman.” “Or perhaps with Miss Lena. No, don’t look so innocent, for she tells me more than you think. But what of this return? I had a note from her when she was in Paris, but she said nothing about it?” “Some will business,” I explained. “ You will be glad to hear she comes in for £5000 by it.” 41“A nice little nest-egg to begin house-keeping upon.",0
59,"We have seen the lightning strike it again and again. And now we know that metal draws the power of the sky, and that metal can be made to give it forth.  We have built strange things with this discovery of ours. We used for it the copper wires which we found here under the ground. We have walked the length of our tunnel, with a candle lighting the way. We could go no farther than half a mile, for earth and rock had fallen at both ends. But we gathered all the things we found and we brought them to our work place. We found strange boxes with bars of metal inside, with many cords and strands and coils of metal. [SNIPPET] Billy Kasker asked no more questions. They finally came to the gate and the same resplendent captain greeted them. He accepted the Thor gun and the holster, handed them to the guard. ""How are things in the museum?"" ""Everything is in good order, sir.""",0
781,"Let's see what we can find out!"" Citizen Germyn bowed. He cleared his throat and raised his voice just sufficiently to carry from one room to another. "" Citizeness!"" he called. [SNIPPET] Well, good-by, Lucy."" Although she had never really been close to me—in fact, I had never so much as kissed her—I felt lonelier now, without even the hope of her, than I ever had before. I began to take my long walks in the park again, brooding over the power that might have been mine, if only I hadn't been such a damn fool as to give freely without asking anything in return. During the war, I could have got anything I wanted in exchange for what I'd done, or, rather, for what I could do, but I'd been too busy healing. Now it was too late for asking. Nature, being all I had left, became closer to me than ever before. And one morning, after a violent storm the night before, I mourned over the fallen trees and smashed flowers as I had never mourned over fallen and smashed men—first, because I hadn't cared, and then because I had known I could help. Come to think of it, how did I know it was only people I could help?",0
865,"One of our missions on this cruise was to carry out field tests. Well, it turned out that the system is still full of, ah, bugs. Gunnery Command has had endless trouble with it, has had to keep tinkering the whole way from Earth. ""Half an hour ago, while Commander Warburton was completing a reassembly—lower ranks aren't allowed in the test turrets—something happened. I can't tell you my guess as to what, but if you want to imagine that a relay got stuck, that will do for practical purposes. A missile was released under power. Not a dummy—the real thing. And release automatically arms the war head."" [SNIPPET] In his hand he held a priest's green robe, the sacerdotal hexagonal spectacles and a mask for the lower part of the face. The mask was customarily worn when a monk was on a mission for a high dignitary. During the time the face was covered the monk was under a vow not to speak to anyone until he had reached the person for whom he had a message. Thus, Green would not be bothered with any embarrassing questions. He put on the robe, spectacles and mask, threw the hood over his head and placed the glass exurotr inside his shirt.",0
480,"Well, it's not the first one to get ate up around here."" Jeremiah Smith faced the doorway that led to the lobby. "" Mrs. Creasy, get this young man a beer,"" he called. A plump middle-aged woman whose dark hair fell down over her eyes like a thicket came into sight behind the bar. She flicked a cockroach off the drain-board with an expert forefinger, drew Dexter a schooner and set it before him. Jeremiah Smith paid for it. "" [SNIPPET] ert Sokolski signed the morning report and dropped it into the transmitter. He swung around on his desk stool; he was a big man, and the stool squealed in sharp protest to his shifting weight. Joe Gaines, who was as short and skinny and dark-haired as his colleague was tall and heavily muscled and blond, shuddered at the sound. Sokolski grinned wickedly at his flinching. ""Check-up time, I suppose,"" muttered Gaines without looking up from the magazine he held propped on his knees. He finished the paragraph, snapped the magazine shut, and swung his legs down from the railing that ran along in front of the data board. "" Dirty work for white-collar men like us.""",0
1132,"Off to one side he sensed Varsi's laughter and on the other felt Caada's gloating greed. ""I cannot wake this metal,"" he thought hopelessly as he tried again, harder than before, ignoring the pain of his burning flesh. Something clicked sharply within the metal, and the tempo of the sounds changed. ""It's waking!"" Kworn thought wildly. There was a creaking noise from above. [SNIPPET] Darkness had covered his progress until at last he found himself near the sleeping creature, ready to infiltrate and take command. The glistening shape elongated, became a thread-like tendril of almost gossamer thickness. It touched the flesh of the sleeper and thrilled with pleasure. Cautiously, the Triomed moved up the hairy leg, an invisible strand of alien life close to the warm skin. Presently, the strand found the opening it sought. It slithered imperceptibly into the moist warmth of the sleeper's nostril, moved through the tear-duct into the space behind the eyeball. Here it probed through muscle and membrane along the base of the brain, seeking the pineal gland. And found it, penetrated it, coiling like a microscopic serpent within the gland.",0
1549,"""Well,"" Melinda yawned, looking at the blank screen, ""they've got Space Patrol, Space Cadet, Tales of Tomorrow ..."" ""Excellent. Rocket ships or force-fields?"" Melinda blinked. "" [SNIPPET] He didn't want to be forever adapting to new gadgets, new fads, new ways of doing things. He thought of the villages of India, substantially unchanged for three, four, five thousand years. The villagers had no money, so they couldn't be consumers. Maybe they had the natural way to live. Statically. Also, frugally. But no. It was too frugal, too static.",0
354,"""Primary objectives? That's a military term, ain't it?"" ""Partly military, and partly scientific. We know the secondary objective of the spheres. It's the same as man's or any other living creature. The spheres are alive and their objective is to keep on living, but that isn't their primary motif. [SNIPPET] Being infinitesimally small parts of an atom, these globes were released from the cabinet and soon assumed the size of peas; they were guided across the crypt, up the old Wiley shaft, and high in the air, somewhere in space, enlarged to immense proportions. How? Talbot could not guess. By some manipulation of science and machinery beyond that of earth.  Engrossed, he moved an inch forward, craned his head, and in that moment it happened. Beneath his weight a section of earth and rock crumbled, cracked, slid forward, and he plunged headlong to the floor below, striking his skull with stunning force!    HE came to himself, staring up into the dour-looking face of a tall man.",0
1387,"“Is it important?” “Very.” “Then I will take it myself.” 179I scribbled a few words on a scrap of paper and handed it to the sister, who immediately left the room. I had not long to wait before she returned, saying that the lady would see me up-stairs. I was shown up to the sick-room, where Lena was sitting by the bedside. She greeted me with a regard chastened by the gravity of the occasion. After a moment’s delay, I stepped up to the bed and looked at the patient. She had been unconscious, so they told me, for some time, and was now dying rapidly. [SNIPPET] “We have been very happy, John Carter,” she said, “and I thank whatever fate overtakes us that it permits us to die together.”  The next two days brought no noticeable change in the supply of air, but on the morning of the third day breathing became difficult at the higher altitudes of the rooftops. The avenues and plazas of Helium were filled with people. All business had ceased. For the most part the people looked bravely into the face of their unalterable doom. Here and there, however, men and women gave way to quiet grief.  Toward the middle of the day many of the weaker commenced to succumb and within an hour the people of Barsoom were sinking by thousands into the unconsciousness which precedes death by asphyxiation.",0
1453,"Allie's a fine shot with a blaster. Often I wish she wasn't such a good shot with her tongue. But I guess that with Lauren she cleared the atmosphere. Right, Allie?"" With a small hand on the shoulder of each man, Alice had been listening in. "" I think so,"" she answered grimly. "" [SNIPPET] Rather crude."" ""Did you use bait, or force?"" ""Bait,"" Za said. "" It's much simpler. This is a completely selfish, egocentric breed. Most of them have one thing in mind which they want solely for themselves. Their sending power is weak, but that one selfish desire is powerful enough to be received. I merely dangled it before their minds, and they were hooked."" He tapped the foot of Calvin C. Kear. """,0
